Parameters,Total Reward,Total Profit
"(20000, 1000, 4, 4, {'net_arch': [50, 100]}, 0.2, 0.95, 0.1)",0.0,2.005963392114493
"(20000, 1000, 4, 4, {'net_arch': [50, 100]}, 0.2, 0.95, 0.0001)",29.49761199951172,0.0420451859515551
"(20000, 1000, 4, 32, {'net_arch': [50]}, 0.05, 0.8, 0.1)",0.0,1.0
"(20000, 1000, 4, 32, {'net_arch': [50]}, 0.05, 0.8, 0.0001)",15.665386199951172,0.08805353597927491
"(20000, 1000, 4, 32, {'net_arch': [50]}, 0.05, 0.95, 0.1)",0.0,2.005963392114493
"(20000, 1000, 4, 32, {'net_arch': [50]}, 0.05, 0.95, 0.0001)",13.321983337402344,0.0753127635004976
"(20000, 1000, 4, 32, {'net_arch': [50]}, 0.2, 0.8, 0.1)",0.0,1.0
"(20000, 1000, 4, 32, {'net_arch': [50]}, 0.2, 0.8, 0.0001)",4.596965789794922,0.08429173691864883
"(20000, 1000, 4, 32, {'net_arch': [50]}, 0.2, 0.95, 0.1)",0.0,1.0
"(20000, 1000, 4, 32, {'net_arch': [50]}, 0.2, 0.95, 0.0001)",-8.564132690429688,0.07631586158684349
"(20000, 1000, 4, 32, {'net_arch': [50, 100]}, 0.05, 0.8, 0.1)",0.0,1.0
"(20000, 1000, 4, 32, {'net_arch': [50, 100]}, 0.05, 0.8, 0.0001)",26.67127227783203,0.041785454376253015
"(20000, 1000, 4, 32, {'net_arch': [50, 100]}, 0.05, 0.95, 0.1)",0.0,2.005963392114493
"(20000, 1000, 4, 32, {'net_arch': [50, 100]}, 0.05, 0.95, 0.0001)",3.5345420837402344,0.6125710802721805
"(20000, 1000, 4, 32, {'net_arch': [50, 100]}, 0.2, 0.8, 0.1)",0.0,1.0
"(20000, 1000, 4, 32, {'net_arch': [50, 100]}, 0.2, 0.8, 0.0001)",-4.195621490478516,0.12194553595596648
"(20000, 1000, 4, 32, {'net_arch': [50, 100]}, 0.2, 0.95, 0.1)",0.0,1.0
"(20000, 1000, 4, 32, {'net_arch': [50, 100]}, 0.2, 0.95, 0.0001)",-10.438732147216797,0.30521313582031545
